XCoord,YCoord,OID,FIELD1,START_STAT,START_ST_1
-73.98912867,40.68926942,523008,523008,40.689269,-73.989129
-73.96024116,40.71534825,523146,523146,40.715348,-73.960241
-73.96087600,40.71045100,523289,523289,40.710451,-73.960876
-73.98912867,40.68926942,523297,523297,40.689269,-73.989129
-73.96024116,40.71534825,523345,523345,40.715348,-73.960241
-73.98068914,40.69839895,523347,523347,40.698399,-73.980689
-73.96834101,40.70827295,523371,523371,40.708273,-73.968341
-73.96563307,40.68650065,523379,523379,40.686501,-73.965633
-73.96024116,40.71534825,523410,523410,40.715348,-73.960241
-73.97493121,40.68981035,523456,523456,40.689810,-73.974931
-73.97632328,40.68382604,523461,523461,40.683826,-73.976323
-73.98912867,40.68926942,523479,523479,40.689269,-73.989129
-73.96087600,40.71045100,523501,523501,40.710451,-73.960876
-73.97493121,40.68981035,523528,523528,40.689810,-73.974931
-73.96087600,40.71045100,523630,523630,40.710451,-73.960876
-73.98362464,40.69474881,523695,523695,40.694749,-73.983625
-73.96087600,40.71045100,523716,523716,40.710451,-73.960876
-73.96024116,40.71534825,523833,523833,40.715348,-73.960241
-73.98068914,40.69839895,523874,523874,40.698399,-73.980689
-73.96087600,40.71045100,523891,523891,40.710451,-73.960876
-73.98912867,40.68926942,523894,523894,40.689269,-73.989129
-73.96476280,40.68851534,523903,523903,40.688515,-73.964763
-73.96834101,40.70827295,524039,524039,40.708273,-73.968341
-73.96024116,40.71534825,524106,524106,40.715348,-73.960241
-73.97493121,40.68981035,524137,524137,40.689810,-73.974931
-73.96023854,40.68900443,524147,524147,40.689004,-73.960239
-73.96024116,40.71534825,524286,524286,40.715348,-73.960241
-73.96024116,40.71534825,524304,524304,40.715348,-73.960241
-73.96024116,40.71534825,524337,524337,40.715348,-73.960241
-73.96087600,40.71045100,524340,524340,40.710451,-73.960876
-73.97632328,40.68382604,524464,524464,40.683826,-73.976323
-73.96024116,40.71534825,524496,524496,40.715348,-73.960241
-73.97632328,40.68382604,524537,524537,40.683826,-73.976323
-73.98068914,40.69839895,524640,524640,40.698399,-73.980689
-73.97493121,40.68981035,524745,524745,40.689810,-73.974931
-73.98912867,40.68926942,524748,524748,40.689269,-73.989129
-73.96024116,40.71534825,524785,524785,40.715348,-73.960241
-73.98362464,40.69474881,524829,524829,40.694749,-73.983625
-73.96087600,40.71045100,524843,524843,40.710451,-73.960876
-73.96476280,40.68851534,524881,524881,40.688515,-73.964763
-73.98068914,40.69839895,524884,524884,40.698399,-73.980689
-73.96087600,40.71045100,524923,524923,40.710451,-73.960876
-73.97493121,40.68981035,524948,524948,40.689810,-73.974931
-73.97372990,40.69178230,525251,525251,40.691782,-73.973730
-73.97632328,40.68382604,525419,525419,40.683826,-73.976323
-73.96024116,40.71534825,525445,525445,40.715348,-73.960241
-73.95643107,40.69064950,525509,525509,40.690649,-73.956431
-73.96834101,40.70827295,525555,525555,40.708273,-73.968341
-73.98068914,40.69839895,525646,525646,40.698399,-73.980689
-73.98912867,40.68926942,525776,525776,40.689269,-73.989129
-73.95381995,40.69331716,525799,525799,40.693317,-73.953820
-73.96024116,40.71534825,525823,525823,40.715348,-73.960241
-73.96023854,40.68900443,526022,526022,40.689004,-73.960239
-73.96024116,40.71534825,526036,526036,40.715348,-73.960241
-73.96087600,40.71045100,526105,526105,40.710451,-73.960876
-73.96087600,40.71045100,526107,526107,40.710451,-73.960876
-73.95381995,40.69331716,526219,526219,40.693317,-73.953820
-73.95381995,40.69331716,526238,526238,40.693317,-73.953820
-73.98068914,40.69839895,526242,526242,40.698399,-73.980689
-73.98068914,40.69839895,526248,526248,40.698399,-73.980689
-73.96834101,40.70827295,526427,526427,40.708273,-73.968341
-73.98912867,40.68926942,526479,526479,40.689269,-73.989129
-73.96023854,40.68900443,526568,526568,40.689004,-73.960239
-73.96563307,40.68650065,526574,526574,40.686501,-73.965633
-73.96563307,40.68650065,526575,526575,40.686501,-73.965633
-73.96563307,40.68650065,526587,526587,40.686501,-73.965633
-73.98912867,40.68926942,526590,526590,40.689269,-73.989129
-73.98362464,40.69474881,526669,526669,40.694749,-73.983625
-73.98362464,40.69474881,526681,526681,40.694749,-73.983625
-73.98912867,40.68926942,526700,526700,40.689269,-73.989129
-73.98362464,40.69474881,526882,526882,40.694749,-73.983625
-73.97372990,40.69178230,526965,526965,40.691782,-73.973730
-73.96024116,40.71534825,527056,527056,40.715348,-73.960241
-73.96986848,40.69794000,527061,527061,40.697940,-73.969868
-73.96087600,40.71045100,527286,527286,40.710451,-73.960876
-73.98362464,40.69474881,527287,527287,40.694749,-73.983625
-73.96024116,40.71534825,527459,527459,40.715348,-73.960241
-73.98912867,40.68926942,527466,527466,40.689269,-73.989129
-73.96024116,40.71534825,527511,527511,40.715348,-73.960241
-73.97493121,40.68981035,527556,527556,40.689810,-73.974931
-73.98362464,40.69474881,527706,527706,40.694749,-73.983625
-73.96563307,40.68650065,527718,527718,40.686501,-73.965633
-73.99052739,40.69475701,527776,527776,40.694757,-73.990527
-73.98912867,40.68926942,527790,527790,40.689269,-73.989129
-73.98912867,40.68926942,527815,527815,40.689269,-73.989129
-73.96087600,40.71045100,527861,527861,40.710451,-73.960876
-73.96023854,40.68900443,527928,527928,40.689004,-73.960239
-73.96563307,40.68650065,527939,527939,40.686501,-73.965633
-73.96563307,40.68650065,527945,527945,40.686501,-73.965633
-73.97493121,40.68981035,527997,527997,40.689810,-73.974931
-73.96476280,40.68851534,528183,528183,40.688515,-73.964763
-73.97493121,40.68981035,528202,528202,40.689810,-73.974931
-73.96023854,40.68900443,528283,528283,40.689004,-73.960239
-73.97493121,40.68981035,528395,528395,40.689810,-73.974931
-73.97992700,40.69977300,528438,528438,40.699773,-73.979927
-73.96024116,40.71534825,528506,528506,40.715348,-73.960241
-73.95381995,40.69331716,528575,528575,40.693317,-73.953820
-73.96087600,40.71045100,528589,528589,40.710451,-73.960876
-73.96087600,40.71045100,528623,528623,40.710451,-73.960876
-73.98068914,40.69839895,528889,528889,40.698399,-73.980689
-73.96834101,40.70827295,528908,528908,40.708273,-73.968341
-73.98362464,40.69474881,529009,529009,40.694749,-73.983625
-73.96834101,40.70827295,529029,529029,40.708273,-73.968341
-73.98912867,40.68926942,529072,529072,40.689269,-73.989129
-73.98912867,40.68926942,529159,529159,40.689269,-73.989129
-73.99548059,40.70037867,529201,529201,40.700379,-73.995481
-73.98912867,40.68926942,529241,529241,40.689269,-73.989129
-73.97703874,40.69327018,529245,529245,40.693270,-73.977039
-73.96087600,40.71045100,529434,529434,40.710451,-73.960876
-73.96563307,40.68650065,529497,529497,40.686501,-73.965633
-73.97703874,40.69327018,529573,529573,40.693270,-73.977039
-73.96563307,40.68650065,529608,529608,40.686501,-73.965633
-73.97372990,40.69178230,529648,529648,40.691782,-73.973730
-73.97372990,40.69178230,529656,529656,40.691782,-73.973730
-73.96023854,40.68900443,529667,529667,40.689004,-73.960239
-73.97493121,40.68981035,529699,529699,40.689810,-73.974931
-73.96087600,40.71045100,529803,529803,40.710451,-73.960876
-73.99548059,40.70037867,529827,529827,40.700379,-73.995481
-73.97372990,40.69178230,529917,529917,40.691782,-73.973730
-73.97703874,40.69327018,529964,529964,40.693270,-73.977039
-73.96563307,40.68650065,529992,529992,40.686501,-73.965633
-73.98068914,40.69839895,530083,530083,40.698399,-73.980689
-73.96087600,40.71045100,530133,530133,40.710451,-73.960876
-73.99052739,40.69475701,530207,530207,40.694757,-73.990527
-73.99052739,40.69475701,530208,530208,40.694757,-73.990527
-73.97632328,40.68382604,530223,530223,40.683826,-73.976323
-73.97632328,40.68382604,530224,530224,40.683826,-73.976323
-73.97372990,40.69178230,530238,530238,40.691782,-73.973730
-73.95643107,40.69064950,530278,530278,40.690649,-73.956431
-73.96023854,40.68900443,530316,530316,40.689004,-73.960239
-73.96563307,40.68650065,530418,530418,40.686501,-73.965633
-73.98068914,40.69839895,530439,530439,40.698399,-73.980689
-73.96087600,40.71045100,530490,530490,40.710451,-73.960876
-73.96024116,40.71534825,530513,530513,40.715348,-73.960241
-73.96476280,40.68851534,530625,530625,40.688515,-73.964763
-73.96023854,40.68900443,530664,530664,40.689004,-73.960239
-73.98362464,40.69474881,530691,530691,40.694749,-73.983625
-73.99052739,40.69475701,530714,530714,40.694757,-73.990527
-73.97703874,40.69327018,530866,530866,40.693270,-73.977039
-73.98362464,40.69474881,530937,530937,40.694749,-73.983625
-73.98912867,40.68926942,531022,531022,40.689269,-73.989129
-73.96986848,40.69794000,531107,531107,40.697940,-73.969868
-73.96563307,40.68650065,531176,531176,40.686501,-73.965633
-73.96087600,40.71045100,531207,531207,40.710451,-73.960876
-73.97632328,40.68382604,531219,531219,40.683826,-73.976323
-73.96023854,40.68900443,531280,531280,40.689004,-73.960239
-73.97703874,40.69327018,531349,531349,40.693270,-73.977039
-73.97632328,40.68382604,531379,531379,40.683826,-73.976323
-73.96023854,40.68900443,531603,531603,40.689004,-73.960239
-73.96024116,40.71534825,531656,531656,40.715348,-73.960241
-73.98912867,40.68926942,531793,531793,40.689269,-73.989129
-73.98068914,40.69839895,531803,531803,40.698399,-73.980689
-73.96834101,40.70827295,531831,531831,40.708273,-73.968341
-73.96986848,40.69794000,531927,531927,40.697940,-73.969868
-73.98362464,40.69474881,531994,531994,40.694749,-73.983625
-73.99548059,40.70037867,532002,532002,40.700379,-73.995481
-73.96087600,40.71045100,532112,532112,40.710451,-73.960876
-73.96024116,40.71534825,532116,532116,40.715348,-73.960241
-73.95643107,40.69064950,532123,532123,40.690649,-73.956431
-73.95381995,40.69331716,532217,532217,40.693317,-73.953820
-73.96476280,40.68851534,532436,532436,40.688515,-73.964763
-73.96476280,40.68851534,532480,532480,40.688515,-73.964763
-73.96024116,40.71534825,532483,532483,40.715348,-73.960241
-73.97372990,40.69178230,532485,532485,40.691782,-73.973730
-73.96408963,40.70853074,532525,532525,40.708531,-73.964090
-73.96023854,40.68900443,532533,532533,40.689004,-73.960239
-73.96563307,40.68650065,532647,532647,40.686501,-73.965633
-73.98912867,40.68926942,532670,532670,40.689269,-73.989129
-73.96087600,40.71045100,532707,532707,40.710451,-73.960876
-73.97632328,40.68382604,532714,532714,40.683826,-73.976323
-73.96087600,40.71045100,532727,532727,40.710451,-73.960876
-73.96563307,40.68650065,532885,532885,40.686501,-73.965633
-73.96834101,40.70827295,532897,532897,40.708273,-73.968341
-73.96087600,40.71045100,532918,532918,40.710451,-73.960876
-73.96087600,40.71045100,532919,532919,40.710451,-73.960876
-73.96024116,40.71534825,532947,532947,40.715348,-73.960241
-73.95643107,40.69064950,532968,532968,40.690649,-73.956431
-73.98912867,40.68926942,532977,532977,40.689269,-73.989129
-73.97493121,40.68981035,533131,533131,40.689810,-73.974931
-73.99548059,40.70037867,533174,533174,40.700379,-73.995481
-73.98912867,40.68926942,533181,533181,40.689269,-73.989129
-73.98912867,40.68926942,533245,533245,40.689269,-73.989129
-73.97372990,40.69178230,533292,533292,40.691782,-73.973730
-73.98912867,40.68926942,533322,533322,40.689269,-73.989129
-73.95381995,40.69331716,533340,533340,40.693317,-73.953820
-73.98362464,40.69474881,533381,533381,40.694749,-73.983625
-73.97703874,40.69327018,533485,533485,40.693270,-73.977039
-73.97703874,40.69327018,533486,533486,40.693270,-73.977039
-73.96023854,40.68900443,533528,533528,40.689004,-73.960239
-73.98362464,40.69474881,533587,533587,40.694749,-73.983625
-73.96563307,40.68650065,533598,533598,40.686501,-73.965633
-73.96023854,40.68900443,533715,533715,40.689004,-73.960239
-73.96023854,40.68900443,533739,533739,40.689004,-73.960239
-73.98362464,40.69474881,533763,533763,40.694749,-73.983625
-73.96834101,40.70827295,533784,533784,40.708273,-73.968341
-73.95381995,40.69331716,533816,533816,40.693317,-73.953820
-73.96087600,40.71045100,533855,533855,40.710451,-73.960876
-73.96087600,40.71045100,533879,533879,40.710451,-73.960876
-73.98362464,40.69474881,533970,533970,40.694749,-73.983625
-73.96563307,40.68650065,534011,534011,40.686501,-73.965633
-73.98912867,40.68926942,534106,534106,40.689269,-73.989129
-73.98912867,40.68926942,534107,534107,40.689269,-73.989129
-73.98912867,40.68926942,534126,534126,40.689269,-73.989129
-73.98362464,40.69474881,534148,534148,40.694749,-73.983625
-73.96087600,40.71045100,534174,534174,40.710451,-73.960876
-73.95381995,40.69331716,534194,534194,40.693317,-73.953820
-73.97372990,40.69178230,534197,534197,40.691782,-73.973730
-73.98912867,40.68926942,534248,534248,40.689269,-73.989129
-73.96476280,40.68851534,534333,534333,40.688515,-73.964763
-73.98912867,40.68926942,534403,534403,40.689269,-73.989129
-73.96563307,40.68650065,534487,534487,40.686501,-73.965633
-73.99052739,40.69475701,534496,534496,40.694757,-73.990527
-73.97493121,40.68981035,534504,534504,40.689810,-73.974931
-73.96087600,40.71045100,534506,534506,40.710451,-73.960876
-73.98912867,40.68926942,534545,534545,40.689269,-73.989129
-73.96986848,40.69794000,534549,534549,40.697940,-73.969868
-73.98912867,40.68926942,534599,534599,40.689269,-73.989129
-73.97493121,40.68981035,534607,534607,40.689810,-73.974931
-73.98362464,40.69474881,534637,534637,40.694749,-73.983625
-73.98912867,40.68926942,534681,534681,40.689269,-73.989129
-73.98912867,40.68926942,534682,534682,40.689269,-73.989129
-73.98912867,40.68926942,534794,534794,40.689269,-73.989129
-73.96087600,40.71045100,534836,534836,40.710451,-73.960876
-73.99052739,40.69475701,534907,534907,40.694757,-73.990527
-73.98362464,40.69474881,534954,534954,40.694749,-73.983625
-73.98362464,40.69474881,534961,534961,40.694749,-73.983625
-73.97493121,40.68981035,535005,535005,40.689810,-73.974931
-73.97493121,40.68981035,535033,535033,40.689810,-73.974931
-73.95643107,40.69064950,535035,535035,40.690649,-73.956431
-73.97372990,40.69178230,535199,535199,40.691782,-73.973730
-73.95381995,40.69331716,535238,535238,40.693317,-73.953820
-73.96087600,40.71045100,535246,535246,40.710451,-73.960876
-73.96087600,40.71045100,535281,535281,40.710451,-73.960876
-73.95643107,40.69064950,535341,535341,40.690649,-73.956431
-73.96024116,40.71534825,535363,535363,40.715348,-73.960241
-73.96563307,40.68650065,535400,535400,40.686501,-73.965633
-73.96476280,40.68851534,535437,535437,40.688515,-73.964763
-73.96024116,40.71534825,535526,535526,40.715348,-73.960241
-73.96024116,40.71534825,535545,535545,40.715348,-73.960241
-73.98362464,40.69474881,535587,535587,40.694749,-73.983625
-73.96024116,40.71534825,535615,535615,40.715348,-73.960241
-73.95381995,40.69331716,535630,535630,40.693317,-73.953820
-73.96024116,40.71534825,535688,535688,40.715348,-73.960241
-73.96024116,40.71534825,535751,535751,40.715348,-73.960241
-73.98362464,40.69474881,535851,535851,40.694749,-73.983625
-73.96024116,40.71534825,535855,535855,40.715348,-73.960241
-73.96986848,40.69794000,535871,535871,40.697940,-73.969868
-73.96087600,40.71045100,535967,535967,40.710451,-73.960876
-73.95381995,40.69331716,536010,536010,40.693317,-73.953820
-73.97372990,40.69178230,536109,536109,40.691782,-73.973730
-73.96476280,40.68851534,536318,536318,40.688515,-73.964763
-73.98068914,40.69839895,536384,536384,40.698399,-73.980689
-73.98068914,40.69839895,536385,536385,40.698399,-73.980689
-73.96986848,40.69794000,536411,536411,40.697940,-73.969868
-73.96986848,40.69794000,536427,536427,40.697940,-73.969868
-73.96834101,40.70827295,536443,536443,40.708273,-73.968341
-73.96087600,40.71045100,536583,536583,40.710451,-73.960876
-73.96023854,40.68900443,536612,536612,40.689004,-73.960239
-73.99052739,40.69475701,536703,536703,40.694757,-73.990527
-73.99052739,40.69475701,536713,536713,40.694757,-73.990527
-73.97372990,40.69178230,536735,536735,40.691782,-73.973730
-73.97632328,40.68382604,536770,536770,40.683826,-73.976323
-73.97632328,40.68382604,536771,536771,40.683826,-73.976323
-73.96087600,40.71045100,536816,536816,40.710451,-73.960876
-73.96087600,40.71045100,536851,536851,40.710451,-73.960876
-73.96408963,40.70853074,536974,536974,40.708531,-73.964090
-73.96408963,40.70853074,536976,536976,40.708531,-73.964090
-73.98068914,40.69839895,536993,536993,40.698399,-73.980689
-73.96087600,40.71045100,537067,537067,40.710451,-73.960876
-73.98912867,40.68926942,537128,537128,40.689269,-73.989129
-73.95381995,40.69331716,537146,537146,40.693317,-73.953820
-73.97372990,40.69178230,537230,537230,40.691782,-73.973730
-73.96408963,40.70853074,537345,537345,40.708531,-73.964090
-73.96408963,40.70853074,537352,537352,40.708531,-73.964090
-73.97372990,40.69178230,537359,537359,40.691782,-73.973730
-73.99548059,40.70037867,537374,537374,40.700379,-73.995481
-73.96986848,40.69794000,537442,537442,40.697940,-73.969868
-73.97632328,40.68382604,537554,537554,40.683826,-73.976323
-73.97493121,40.68981035,537555,537555,40.689810,-73.974931
-73.96087600,40.71045100,537575,537575,40.710451,-73.960876
-73.96087600,40.71045100,537576,537576,40.710451,-73.960876
-73.98912867,40.68926942,537579,537579,40.689269,-73.989129
-73.97372990,40.69178230,537833,537833,40.691782,-73.973730
-73.97372990,40.69178230,538098,538098,40.691782,-73.973730
-73.96476280,40.68851534,538110,538110,40.688515,-73.964763
-73.96476280,40.68851534,538195,538195,40.688515,-73.964763
-73.95643107,40.69064950,538202,538202,40.690649,-73.956431
-73.97632328,40.68382604,538276,538276,40.683826,-73.976323
-73.98912867,40.68926942,538386,538386,40.689269,-73.989129
-73.99548059,40.70037867,538444,538444,40.700379,-73.995481
-73.97632328,40.68382604,538537,538537,40.683826,-73.976323
-73.96408963,40.70853074,538661,538661,40.708531,-73.964090
-73.96024116,40.71534825,538702,538702,40.715348,-73.960241
-73.99548059,40.70037867,538707,538707,40.700379,-73.995481
-73.96087600,40.71045100,538722,538722,40.710451,-73.960876
-73.96024116,40.71534825,538733,538733,40.715348,-73.960241
-73.96087600,40.71045100,538790,538790,40.710451,-73.960876
-73.96087600,40.71045100,538794,538794,40.710451,-73.960876
-73.96087600,40.71045100,538795,538795,40.710451,-73.960876
-73.95643107,40.69064950,538894,538894,40.690649,-73.956431
-73.96087600,40.71045100,538964,538964,40.710451,-73.960876
-73.97100056,40.70531194,539066,539066,40.705312,-73.971001
-73.97632328,40.68382604,539072,539072,40.683826,-73.976323
-73.96087600,40.71045100,539073,539073,40.710451,-73.960876
-73.96087600,40.71045100,539077,539077,40.710451,-73.960876
-73.97372990,40.69178230,539080,539080,40.691782,-73.973730
-73.96087600,40.71045100,539084,539084,40.710451,-73.960876
-73.96087600,40.71045100,539106,539106,40.710451,-73.960876
-73.96476280,40.68851534,539178,539178,40.688515,-73.964763
-73.96024116,40.71534825,539322,539322,40.715348,-73.960241
-73.96087600,40.71045100,539372,539372,40.710451,-73.960876
-73.96024116,40.71534825,539449,539449,40.715348,-73.960241
-73.95643107,40.69064950,539523,539523,40.690649,-73.956431
-73.95381995,40.69331716,539555,539555,40.693317,-73.953820
-73.96563307,40.68650065,539565,539565,40.686501,-73.965633
-73.98912867,40.68926942,539619,539619,40.689269,-73.989129
-73.96024116,40.71534825,539832,539832,40.715348,-73.960241
-73.96087600,40.71045100,539963,539963,40.710451,-73.960876
-73.98068914,40.69839895,539967,539967,40.698399,-73.980689
-73.96024116,40.71534825,540060,540060,40.715348,-73.960241
-73.97100056,40.70531194,540100,540100,40.705312,-73.971001
-73.99052739,40.69475701,540136,540136,40.694757,-73.990527
-73.97632328,40.68382604,540144,540144,40.683826,-73.976323
-73.99052739,40.69475701,540179,540179,40.694757,-73.990527
-73.96087600,40.71045100,540302,540302,40.710451,-73.960876
-73.97632328,40.68382604,540308,540308,40.683826,-73.976323
-73.96023854,40.68900443,540359,540359,40.689004,-73.960239
-73.98362464,40.69474881,540405,540405,40.694749,-73.983625
-73.97372990,40.69178230,540436,540436,40.691782,-73.973730
-73.99052739,40.69475701,540593,540593,40.694757,-73.990527
-73.97632328,40.68382604,540612,540612,40.683826,-73.976323
-73.99052739,40.69475701,540645,540645,40.694757,-73.990527
-73.96024116,40.71534825,540671,540671,40.715348,-73.960241
-73.96087600,40.71045100,540704,540704,40.710451,-73.960876
-73.96834101,40.70827295,540731,540731,40.708273,-73.968341
-73.96834101,40.70827295,540740,540740,40.708273,-73.968341
-73.95381995,40.69331716,540918,540918,40.693317,-73.953820
-73.96087600,40.71045100,540972,540972,40.710451,-73.960876
-73.98912867,40.68926942,541195,541195,40.689269,-73.989129
-73.96408963,40.70853074,541225,541225,40.708531,-73.964090
-73.97632328,40.68382604,541296,541296,40.683826,-73.976323
-73.96087600,40.71045100,541302,541302,40.710451,-73.960876
-73.96087600,40.71045100,541311,541311,40.710451,-73.960876
-73.96563307,40.68650065,541582,541582,40.686501,-73.965633
-73.96087600,40.71045100,541623,541623,40.710451,-73.960876
-73.96087600,40.71045100,541660,541660,40.710451,-73.960876
-73.96087600,40.71045100,541678,541678,40.710451,-73.960876
-73.97372990,40.69178230,541763,541763,40.691782,-73.973730
-73.98068914,40.69839895,541777,541777,40.698399,-73.980689
-73.98068914,40.69839895,541783,541783,40.698399,-73.980689
-73.98912867,40.68926942,541840,541840,40.689269,-73.989129
-73.98068914,40.69839895,541843,541843,40.698399,-73.980689
-73.96408963,40.70853074,541848,541848,40.708531,-73.964090
-73.98068914,40.69839895,541860,541860,40.698399,-73.980689
-73.97493121,40.68981035,541947,541947,40.689810,-73.974931
-73.97632328,40.68382604,541972,541972,40.683826,-73.976323
-73.98912867,40.68926942,542003,542003,40.689269,-73.989129
-73.98912867,40.68926942,542083,542083,40.689269,-73.989129
-73.96024116,40.71534825,542138,542138,40.715348,-73.960241
-73.96024116,40.71534825,542184,542184,40.715348,-73.960241
-73.96563307,40.68650065,542233,542233,40.686501,-73.965633
-73.96023854,40.68900443,542249,542249,40.689004,-73.960239
-73.96024116,40.71534825,542363,542363,40.715348,-73.960241
-73.97992700,40.69977300,542628,542628,40.699773,-73.979927
-73.96986848,40.69794000,542660,542660,40.697940,-73.969868
-73.96986848,40.69794000,542687,542687,40.697940,-73.969868
-73.95643107,40.69064950,542702,542702,40.690649,-73.956431
-73.98362464,40.69474881,542785,542785,40.694749,-73.983625
-73.97493121,40.68981035,542786,542786,40.689810,-73.974931
-73.96087600,40.71045100,542797,542797,40.710451,-73.960876
-73.97493121,40.68981035,542807,542807,40.689810,-73.974931
-73.98362464,40.69474881,542842,542842,40.694749,-73.983625
-73.98912867,40.68926942,542889,542889,40.689269,-73.989129
-73.96023854,40.68900443,543016,543016,40.689004,-73.960239
-73.96023854,40.68900443,543017,543017,40.689004,-73.960239
-73.98362464,40.69474881,543170,543170,40.694749,-73.983625
-73.97493121,40.68981035,543327,543327,40.689810,-73.974931
-73.98362464,40.69474881,543390,543390,40.694749,-73.983625
-73.96087600,40.71045100,543420,543420,40.710451,-73.960876
-73.97493121,40.68981035,543458,543458,40.689810,-73.974931
-73.97493121,40.68981035,543460,543460,40.689810,-73.974931
-73.99052739,40.69475701,543571,543571,40.694757,-73.990527
-73.99548059,40.70037867,543587,543587,40.700379,-73.995481
-73.96023854,40.68900443,543693,543693,40.689004,-73.960239
-73.96476280,40.68851534,543773,543773,40.688515,-73.964763
-73.95643107,40.69064950,543821,543821,40.690649,-73.956431
-73.98362464,40.69474881,543873,543873,40.694749,-73.983625
-73.97703874,40.69327018,543927,543927,40.693270,-73.977039
-73.97703874,40.69327018,543941,543941,40.693270,-73.977039
-73.97703874,40.69327018,544013,544013,40.693270,-73.977039
-73.95381995,40.69331716,544243,544243,40.693317,-73.953820
-73.97493121,40.68981035,544415,544415,40.689810,-73.974931
-73.97632328,40.68382604,544419,544419,40.683826,-73.976323
-73.97632328,40.68382604,544426,544426,40.683826,-73.976323
-73.96476280,40.68851534,544431,544431,40.688515,-73.964763
-73.98362464,40.69474881,544448,544448,40.694749,-73.983625
-73.98362464,40.69474881,544461,544461,40.694749,-73.983625
-73.96023854,40.68900443,544560,544560,40.689004,-73.960239
-73.96087600,40.71045100,544760,544760,40.710451,-73.960876
-73.97703874,40.69327018,544910,544910,40.693270,-73.977039
-73.99052739,40.69475701,544961,544961,40.694757,-73.990527
-73.96024116,40.71534825,545043,545043,40.715348,-73.960241
-73.95381995,40.69331716,545184,545184,40.693317,-73.953820
-73.95381995,40.69331716,545247,545247,40.693317,-73.953820
-73.96024116,40.71534825,545304,545304,40.715348,-73.960241
-73.97632328,40.68382604,545314,545314,40.683826,-73.976323
-73.99548059,40.70037867,545382,545382,40.700379,-73.995481
-73.97632328,40.68382604,545513,545513,40.683826,-73.976323
-73.96087600,40.71045100,545521,545521,40.710451,-73.960876
-73.96087600,40.71045100,545536,545536,40.710451,-73.960876
-73.96087600,40.71045100,545547,545547,40.710451,-73.960876
-73.96087600,40.71045100,545555,545555,40.710451,-73.960876
-73.97703874,40.69327018,545765,545765,40.693270,-73.977039
-73.96023854,40.68900443,545824,545824,40.689004,-73.960239
-73.99052739,40.69475701,545828,545828,40.694757,-73.990527
-73.99052739,40.69475701,545835,545835,40.694757,-73.990527
-73.96087600,40.71045100,545893,545893,40.710451,-73.960876
-73.98068914,40.69839895,545932,545932,40.698399,-73.980689
-73.96408963,40.70853074,545964,545964,40.708531,-73.964090
-73.97992700,40.69977300,546130,546130,40.699773,-73.979927
-73.96476280,40.68851534,546324,546324,40.688515,-73.964763
-73.95643107,40.69064950,546500,546500,40.690649,-73.956431
-73.99548059,40.70037867,546514,546514,40.700379,-73.995481
-73.97493121,40.68981035,546515,546515,40.689810,-73.974931
-73.99052739,40.69475701,546620,546620,40.694757,-73.990527
-73.96024116,40.71534825,546717,546717,40.715348,-73.960241
-73.96024116,40.71534825,546745,546745,40.715348,-73.960241
-73.97992700,40.69977300,546988,546988,40.699773,-73.979927
-73.97992700,40.69977300,547000,547000,40.699773,-73.979927
-73.97992700,40.69977300,547096,547096,40.699773,-73.979927
-73.97992700,40.69977300,547105,547105,40.699773,-73.979927
-73.98912867,40.68926942,547361,547361,40.689269,-73.989129
-73.98362464,40.69474881,547546,547546,40.694749,-73.983625
-73.96024116,40.71534825,547707,547707,40.715348,-73.960241
-73.99052739,40.69475701,548248,548248,40.694757,-73.990527
-73.99052739,40.69475701,548309,548309,40.694757,-73.990527
-73.97372990,40.69178230,548329,548329,40.691782,-73.973730
-73.96087600,40.71045100,548330,548330,40.710451,-73.960876
-73.96087600,40.71045100,548365,548365,40.710451,-73.960876
-73.96087600,40.71045100,548388,548388,40.710451,-73.960876
-73.97493121,40.68981035,548474,548474,40.689810,-73.974931
-73.97632328,40.68382604,548569,548569,40.683826,-73.976323
-73.95381995,40.69331716,548609,548609,40.693317,-73.953820
-73.99548059,40.70037867,548905,548905,40.700379,-73.995481
-73.96563307,40.68650065,548917,548917,40.686501,-73.965633
-73.99548059,40.70037867,548932,548932,40.700379,-73.995481
-73.97372990,40.69178230,549015,549015,40.691782,-73.973730
-73.97372990,40.69178230,549326,549326,40.691782,-73.973730
-73.96023854,40.68900443,549646,549646,40.689004,-73.960239
-73.96024116,40.71534825,549696,549696,40.715348,-73.960241
-73.96023854,40.68900443,549734,549734,40.689004,-73.960239
-73.96024116,40.71534825,549759,549759,40.715348,-73.960241
-73.96087600,40.71045100,549860,549860,40.710451,-73.960876
-73.96986848,40.69794000,549945,549945,40.697940,-73.969868
-73.96834101,40.70827295,550025,550025,40.708273,-73.968341
-73.96087600,40.71045100,550044,550044,40.710451,-73.960876
-73.96087600,40.71045100,550096,550096,40.710451,-73.960876
-73.97372990,40.69178230,550294,550294,40.691782,-73.973730
-73.96023854,40.68900443,550311,550311,40.689004,-73.960239
-73.99052739,40.69475701,550362,550362,40.694757,-73.990527
-73.98362464,40.69474881,550486,550486,40.694749,-73.983625
-73.96023854,40.68900443,550489,550489,40.689004,-73.960239
-73.96087600,40.71045100,550558,550558,40.710451,-73.960876
-73.97632328,40.68382604,550762,550762,40.683826,-73.976323
-73.97632328,40.68382604,550765,550765,40.683826,-73.976323
